name,price,image,info,type,stocks,brand,color
'Ladder',4979.69,'RES/RES/ladderV13.jpg','Ladder V13 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',15,'Great Neck','Brown'
'Ladder',5557.2,'RES/RES/ladderV14.jpg','Ladder V14 is made out from high durable materials. A not too heavy ladder to be carried. Helps to lessen ladder-related injuries.','Ladder',9,'General','White'
'Caulk',82.9,'RES/RES/caulkV1.jpg','Caulk V1 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',21,'MinWax','Violet'
'Caulk',91.1,'RES/RES/caulkV2.jpg','Caulk V2 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',42,'Stanley','Red'
'Caulk',196.36,'RES/RES/caulkV3.jpg','Caulk V3 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',26,'Olympia','Red'
'Caulk',134.13,'RES/RES/caulkV4.jpg','Caulk V4 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',36,'Dewalt','Gray'
'Caulk',103.47,'RES/RES/caulkV5.jpg','Caulk V5 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',3,'Ifixit','Black'
'Caulk',139.97,'RES/RES/caulkV6.jpg','Caulk V6 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',45,'General','Blue'
'Caulk',148.35,'RES/RES/caulkV7.jpg','Caulk V7 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',12,'Modern Masters','Black'
'Caulk',107.5,'RES/RES/caulkV8.jpg','Caulk V8 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',25,'Klein','White'
'Caulk',62.79,'RES/RES/caulkV9.jpg','Caulk V9 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',46,'Elmer's','White'
'Caulk',144.89,'RES/RES/caulkV10.jpg','Caulk V10 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',17,'Steel Grip','Violet'
'Caulk',172.38,'RES/RES/caulkV11.jpg','Caulk V11 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',45,'Home Plus','Gray'
'Caulk',86.34,'RES/RES/caulkV12.jpg','Caulk V12 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',32,'Picquic','Red'
'Caulk',173.39,'RES/RES/caulkV13.jpg','Caulk V13 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',31,'Great Neck','Gray'
'Caulk',136.31,'RES/RES/caulkV14.jpg','Caulk V14 seals air leaks within cracks or joints effectively. It is made out from highly flexible material. Improves appearance while preventing water damages.','Caulk',27,'Titebond','Blue'
'Wood Adhesive',371.42,'RES/RES/woodAdhesiveV1.jpg',"'Wood Adhesive V1 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',15,'Stanley','Black'
'Wood Adhesive',485.5,'RES/RES/woodAdhesiveV2.jpg',"'Wood Adhesive V2 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',23,'Klein','Silver'
'Wood Adhesive',219.27,'RES/RES/woodAdhesiveV3.jpg',"'Wood Adhesive V3 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',30,'Ifixit','Silver'
'Wood Adhesive',645.74,'RES/RES/woodAdhesiveV4.jpg',"'Wood Adhesive V4 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',49,'Great Neck','Yellow'
'Wood Adhesive',615.76,'RES/RES/woodAdhesiveV5.jpg',"'Wood Adhesive V5 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',33,'Henry','White'
'Wood Adhesive',694.89,'RES/RES/woodAdhesiveV6.jpg',"'Wood Adhesive V6 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',35,'Best Way','White'
'Wood Adhesive',644.72,'RES/RES/woodAdhesiveV7.jpg',"'Wood Adhesive V7 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',29,'Dewalt','Brown'
'Wood Adhesive',317.34,'RES/RES/woodAdhesiveV8.jpg',"'Wood Adhesive V8 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',8,'MinWax','White'
'Wood Adhesive',413.84,'RES/RES/woodAdhesiveV9.jpg',"'Wood Adhesive V9 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',31,'Irwin','Brown'
'Wood Adhesive',404.17,'RES/RES/woodAdhesiveV10.jpg',"'Wood Adhesive V10 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',38,'Steel Grip','Yellow'
'Wood Adhesive',327.39,'RES/RES/woodAdhesiveV11.jpg',"'Wood Adhesive V11 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',44,'Modern Masters','Black'
'Wood Adhesive',616.13,'RES/RES/woodAdhesiveV12.jpg',"'Wood Adhesive V12 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',36,'General','Brown'
'Wood Adhesive',613.9,'RES/RES/woodAdhesiveV13.jpg',"'Wood Adhesive V13 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',41,'Home Plus','Black'
'Wood Adhesive',609.68,'RES/RES/woodAdhesiveV14.jpg',"'Wood Adhesive V14 strongly bond pieces of wood together. Can be used with any kinds of wood. Has a measure of strength from 3,800 to 4,000 psi.'",'Wood Adhesive',24,'Olympia','Yellow'
'Roof Coating',785.21,'RES/RES/roofCoatingV1.jpg','Roof Coating V1 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',36,'Stanley','Violet'
'Roof Coating',687.34,'RES/RES/roofCoatingV2.jpg','Roof Coating V2 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',35,'Best Way','Blue'
'Roof Coating',657.45,'RES/RES/roofCoatingV3.jpg','Roof Coating V3 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',32,'Henry','Gray'
'Roof Coating',650.13,'RES/RES/roofCoatingV4.jpg','Roof Coating V4 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',50,'General','Gray'
'Roof Coating',727.91,'RES/RES/roofCoatingV5.jpg','Roof Coating V5 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',32,'Great Neck','Black'
'Roof Coating',685.93,'RES/RES/roofCoatingV6.jpg','Roof Coating V6 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',16,'Olympia','Red'
'Roof Coating',661.4,'RES/RES/roofCoatingV7.jpg','Roof Coating V7 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',49,'Ifixit','Red'
'Roof Coating',675.57,'RES/RES/roofCoatingV8.jpg','Roof Coating V8 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',32,'Home Plus','Violet'
'Roof Coating',692.07,'RES/RES/roofCoatingV9.jpg','Roof Coating V9 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',5,'Dewalt','White'
'Roof Coating',636.88,'RES/RES/roofCoatingV10.jpg','Roof Coating V10 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',30,'Irwin','Black'
'Roof Coating',673.29,'RES/RES/roofCoatingV11.jpg','Roof Coating V11 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',42,'MinWax','Gray'
'Roof Coating',619.38,'RES/RES/roofCoatingV12.jpg','Roof Coating V12 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',9,'Modern Masters','Blue'
'Roof Coating',651.91,'RES/RES/roofCoatingV13.jpg','Roof Coating V13 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',19,'Klein','Red'
'Roof Coating',654.88,'RES/RES/roofCoatingV14.jpg','Roof Coating V14 is a coating made out of highly graded materials. Effectively cools down your house. Extends the life of roof for 6-7 years.','Roof Coating',19,'Steel Grip','White'
'Chalk Paint',177.75,'RES/RES/chalkPaintV1.jpg',"'Chalk Paint V1 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',49,'Great Neck','Black'
'Chalk Paint',153.09,'RES/RES/chalkPaintV2.jpg',"'Chalk Paint V2 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',21,'Home Plus','Red'
'Chalk Paint',163.53,'RES/RES/chalkPaintV3.jpg',"'Chalk Paint V3 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',46,'Stanley','Gray'
'Chalk Paint',189.81,'RES/RES/chalkPaintV4.jpg',"'Chalk Paint V4 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',48,'Best Way','White'
'Chalk Paint',262.04,'RES/RES/chalkPaintV5.jpg',"'Chalk Paint V5 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',33,'Craftsman','Violet'
'Chalk Paint',197.11,'RES/RES/chalkPaintV6.jpg',"'Chalk Paint V6 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',30,'Dewalt','White'
'Chalk Paint',203.68,'RES/RES/chalkPaintV7.jpg',"'Chalk Paint V7 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',29,'General','Violet'
'Chalk Paint',170.94,'RES/RES/chalkPaintV8.jpg',"'Chalk Paint V8 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',32,'Ace','Gray'
'Chalk Paint',261.64,'RES/RES/chalkPaintV9.jpg',"'Chalk Paint V9 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',20,'MinWax','Gray'
'Chalk Paint',172.34,'RES/RES/chalkPaintV10.jpg',"'Chalk Paint V10 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',11,'Irwin','Black'
'Chalk Paint',219.69,'RES/RES/chalkPaintV11.jpg',"'Chalk Paint V11 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',45,'Steel Grip','Red'
'Chalk Paint',291.38,'RES/RES/chalkPaintV12.jpg',"'Chalk Paint V12 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',42,'Milwaukee','Blue'
'Chalk Paint',185.93,'RES/RES/chalkPaintV13.jpg',"'Chalk Paint V13 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',18,'Henry','Red'
'Chalk Paint',285.95,'RES/RES/chalkPaintV14.jpg',"'Chalk Paint V14 can be used with any other materials like woods, metals, and flooring. It is made out of highly graded pigment. Provides surfaces a stunning matte look.'",'Chalk Paint',11,'Klein','Blue'
'Rubber Coating',303.83,'RES/RES/rubberCoatingV1.jpg',"'Rubber Coating V1 can seal floorings, tools, and different surfaces. This coating is very durable. It has a better consistency and is strong.'",'Rubber Coating',20,'Picquic','Black'
'Rubber Coating',417.96,'RES/RES/rubberCoatingV2.jpg',"'Rubber Coating V2 can seal floorings, tools, and different surfaces. This coating is very durable. It has a better consistency and is strong.'",'Rubber Coating',3,'Home Plus','Red'
